load_date,version,year,timeframe,reporting level,month,region,kpi_text,market_type_text,bu,bu_text,leg_cat,leg_cat_text,country,country_text,brand_text,brand_segment_text,sub_category_text,bsp,bsp_text,area,Act,act_ytd,py,py_ytd,rf,rf_ytd,ac
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,EU,Volume (MM) Kgs,Developed Markets,DACHBU2,DACH,BEVERAGES,Beverages,BR,Brazil,Milka,Chocolate Other,Chocolate,EUBIBI56I,Fontaneda Sugar Free - Biscuits,EST2,32.79,7.53,31.42,12.5,24.81,20.85,31.02
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,LA,Volume (MM) Kgs,Emerging Markets,BRT2,Brazil,CANDY,Candy,BG,Bulgaria,Nilla,Sweet Biscuit,Biscuits,BSP_06_115_090,Oreo Biscuits,UKIE2,28.91,26.57,3.9,18.75,6.88,17.44,32.38
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,AMEA,Gross Profit (MM) Kgs,Developed Markets,MENAP2,MENAP,CHOCOLATE,Chocolate,TR,Turkiye,Korona,Cakes,Cakes and Pastries,EUBIBI55O,Kinh Do Wafer,CANADA,7.62,6.36,38.21,56.74,25.33,22.2,20.66
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,HQ,Volume (MM) Kgs,Emerging Markets,MDLZ HQ,MDLZ HQ,PLANNING ADJ,Planning Adj,BO,Bolivia,Handi-snacks,Savory Biscuit,Biscuits,EUBIBI6CA,Cote d'Or Chocobakery,SUB SAHARAN AFRICA,10.68,19.47,6.71,11.3,49.68,26.29,27.33
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,LA,Volume (MM) Kgs,Developed Markets,MENAP2,MENAP,NO_CATEGORY,No Category,DE,Germany,Miscellaneous Meals,Meals Other,Meals,EUBIBI7HC,OVH OTHER BISCUITS,EU ALL OTHER & HQ,11.99,12.53,9.16,13.2,28.66,10.12,10.8
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,LA,Net Revenue,Developed Markets,NWEBU2,NWE,BISC&BKDSN,Bisc & Bkd Sn,HR,Croatia,Snackwell,Biscuit Other,Biscuits,EUBIBI55O,Kinh Do Wafer,BRAZIL,38.43,338.11,206.61,68.54,126.83,57.77,329.46
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,EU,Net Revenue,Developed Markets,SEA2,SEA,MEALS,Meals,TA,Tate's,In-A-Biskit,Savory Biscuit,Biscuits,EUBIBI15C,Enjoy Life Cookies,SCE2,294.12,165.36,220.08,171.76,363.37,108.25,366.9
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,LA,Net Revenue,Developed Markets,DACHBU2,DACH,BISC&BKDSN,Bisc & Bkd Sn,AR,ArgentinaARALLOC,Edes,Sweet Biscuit,Biscuits,BSP_06_115_020,Milka Chocobakery,ANZ & JAPAN,175.79,317.27,69.98,222.6,41.45,165.99,143.58
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,AMEA,Net Revenue,Emerging Markets,LA ALL OTHER & HQ,LA All Other & HQ,MEALS,Meals,EC,Ecuador,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,EUBIBI56U,Oreo Crumbs,SWACAM2,149.89,169.63,217.38,235.95,195.76,299.68,292.38
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,EU,Net Revenue,Developed Markets,UKIEBU2,UKI,PLANNING ADJ,Planning Adj,EAF,Eastern Africa,Freia/Marabou,Chocolate Other,Chocolate,EUBIBI56K,Fontaneda Other Biscuits,TATE'S,60.67,106.46,131.53,194.11,60.22,359.33,179.48
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,LA,Gross Profit (MM) Kgs,Developed Markets,WACAMMKTS2,WACAM,CANDY,Candy,GR,Greece,In-A-Biskit,Savory Biscuit,Biscuits,EUBIBI55M,Korento - Cookies,MDLZ HQ,43.93,47.41,19.15,64.92,34.43,52.64,18.37
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,AMEA,Gross Profit (MM) Kgs,Developed Markets,UKIEBU2,UKI,CANDY,Candy,IE,Ireland,Jacobs,Savory Biscuit,Biscuits,BSP_06_115_130,Freia Chocobakery,ANZ & JAPAN,58.54,33.81,30.69,6.55,41.4,30.32,18.53
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,HQ,Volume (MM) Kgs,Emerging Markets,NWEBU2,NWE,CANDY,Candy,EXA,Exp to Asia,Co - Man Flour,Biscuit Other,Biscuits,EUBIBI15C,Enjoy Life Cookies,SOUTH EAST ASIA,42.27,19.74,8.87,15.56,37.42,15.93,6.46
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,EU,Net Revenue,Developed Markets,CEEBU2,CEE,CANDY,Candy,TRX,EU Expansion Busines,TUC,Savory Biscuit,Biscuits,EUBIBI5RA,TUC Crackers/Sav,SOUTHERN CONE,186.36,341.54,101.77,300.87,228.33,196.69,294.22
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,LA,Net Revenue,Emerging Markets,EU ALL OTHER & HQ,EU All Other & HQ,CHOCOLATE,Chocolate,CN,China,Oreo,Sweet Biscuit,Biscuits,EUBIBI5KA,LU Oxford,MEXICO,51.58,118.83,110.67,200.65,332.09,294.08,309.46
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,HQ,Net Revenue,Developed Markets,UKIEBU2,UKI,PLANNING ADJ,Planning Adj,UK,United Kingdom,Oreo,Sweet Biscuit,Biscuits,EUBIBI6BA,CRACKERS SAIWA - CRACKERS/SAV,SWACAM2,72.8,410.41,305.89,60.67,63.81,422.7,496.13
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,HQ,Volume (MM) Kgs,Emerging Markets,GCNTOT2,Total China,PLANNING ADJ,Planning Adj,NZ,New Zealand,Easy Cheese,Savory Biscuit,Biscuits,EUBIBI56I,Fontaneda Sugar Free - Biscuits,ME N AFRICA PAKISTAN,22.74,25.66,15.36,39.52,5.98,7.29,41.2
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,AMEA,Gross Profit (MM) Kgs,Emerging Markets,MXT2,Mexico,MEALS,Meals,FI,Finland,Miscellaneous Candy,Candy Other,Candy,EUBIBIA39,Miscellaneous Ref. Bev.,LA ALL OTHER & HQ,26.88,10.48,33.97,22.58,21.9,18.82,19.35
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,LA,Volume (MM) Kgs,Emerging Markets,WACAMMKTS2,WACAM,BEVERAGES,Beverages,MEA,MEA Development Mark,Cote d'Or,Chocolate Other,Chocolate,EUBIBI9BW,Ritz Harverst,ITTOT2,17.61,19.9,2.32,3.18,18.34,17.37,25.84
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,HQ,Volume (MM) Kgs,Developed Markets,TOTAL UNITED STATES,United States,CANDY,Candy,FR,France,In-A-Biskit,Savory Biscuit,Biscuits,EUBIBI15E,Milka Bars,CANADA,18.25,49.67,2.59,17.67,46.2,16.97,15.12
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,AMEA,Operating Income,Emerging Markets,UKIEBU2,UKI,CHOCOLATE,Chocolate,DK,Denmark,Chips Ahoy!,Sweet Biscuit,Biscuits,EUBIBI55N,Lucky Cookies,EUEXPTT2,34.85,14.87,40.95,19.25,11.99,29.94,9.0
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,LA,Volume (MM) Kgs,Emerging Markets,NA VENTURES,NA Ventures,CANDY,Candy,ES,Spain,Freia/Marabou,Chocolate Other,Chocolate,EUBIBI15E,Milka Bars,SOUTHERN CONE,18.32,25.8,9.66,16.95,18.9,5.42,27.8
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,EU,Net Revenue,Emerging Markets,EU ALL OTHER & HQ,EU All Other & HQ,MEALS,Meals,NG,Nigeria,belVita,Sweet Biscuit,Biscuits,EUBIBI6DA,LU Fanipala,ITTOT2,357.32,311.77,145.42,137.26,120.41,297.37,195.33
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,HQ,Volume (MM) Kgs,Developed Markets,GCNTOT2,Total China,CANDY,Candy,PA,Panama,Planning adjustment,Planning Adjustment,Planning Adj,BSP_06_115_130,Freia Chocobakery,NORDIC2,10.89,5.99,6.27,19.14,11.95,7.4,38.63
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Net Revenue,Developed Markets,ANZJT2,ANZ&J,MEALS,Meals,MEA,MEA Development Mark,Cote d'Or,Chocolate Other,Chocolate,EUBIBI7FC,Breadsub Others,MEXICO,187.35,207.48,88.56,360.56,71.06,80.34,250.32
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,LA,Operating Income,Developed Markets,NWEBU2,NWE,MEALS,Meals,IT,Italy,Planning adjustment,Planning Adjustment,Planning Adj,EUBIBI13J,Barny - Goldilocks,UNITED STATES,24.63,47.34,44.98,5.55,27.61,15.02,7.31
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,LA,Volume (MM) Kgs,Developed Markets,SEA2,SEA,CHOCOLATE,Chocolate,NG,Nigeria,Miscellaneous Meals,Meals Other,Meals,EUBIBIA30,Miscellaneous Chocolate,EU ALL OTHER & HQ,22.27,7.24,18.11,33.21,2.81,10.22,23.96
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,EU,Operating Income,Developed Markets,BRT2,Brazil,MEALS,Meals,CL,Chile,Miscellaneous Candy,Candy Other,Candy,EUBIBI5DA,Oreo Biscuits,ME N AFRICA PAKISTAN,59.27,42.8,42.55,16.2,46.32,46.64,43.76
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,AMEA,Operating Income,Developed Markets,SEA2,SEA,BISC&BKDSN,Bisc & Bkd Sn,IE,Ireland,Miscellaneous Biscuit,Biscuit Other,Biscuits,EUBIBIA04,Miscellaneous Meals,SOUTHERN CONE,41.83,44.42,43.92,41.7,9.12,29.01,23.19
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,HQ,Gross Profit (MM) Kgs,Developed Markets,FRBU2,France,BISC&BKDSN,Bisc & Bkd Sn,HU,Hungary,Pacific,Savory Biscuit,Biscuits,EUBIBI55B,Captains Table Crackers,WTRDTT2,32.99,59.0,76.82,67.67,94.56,84.46,40.78
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,LA,Operating Income,Emerging Markets,ANZJT2,ANZ&J,NO_CATEGORY,No Category,BE,Belgium,Nilla,Sweet Biscuit,Biscuits,EUBIBI55A,Pacific Crackers,UKIE2,24.66,18.87,33.8,39.99,31.26,23.35,50.04
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,AMEA,Net Revenue,Emerging Markets,SSA2,SSA,MEALS,Meals,EHQ,EU HQ,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,EUBIBI13E,U'Guan Cookies,PLBL2,257.13,69.48,112.13,118.44,241.74,139.5,113.84
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,LA,Gross Profit (MM) Kgs,Emerging Markets,AMEA ALL OTHER & HQ,AMEA All Other & HQ,CHOCOLATE,Chocolate,NI,Nicaragua,JoyFills,Sweet Biscuit,Biscuits,EUBIBI55P,Oreo Wafer,TREA2,35.91,46.34,32.11,47.01,57.83,48.5,54.42
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,AMEA,Volume (MM) Kgs,Emerging Markets,MXT2,Mexico,PLANNING ADJ,Planning Adj,AU,Australia,U'Guan,Sweet Biscuit,Biscuits,BSP_06_740_090,Cote d'Or Chocobakery,LA ALL OTHER & HQ,11.23,16.98,2.49,4.08,18.51,22.93,14.82
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,EU,Operating Income,Emerging Markets,EU ALL OTHER & HQ,EU All Other & HQ,CANDY,Candy,NL,Netherlands,Co - Man Flour,Biscuit Other,Biscuits,EUBIBI5CA,LU Caf?-au-Lu Cookies,MDLZ HQ,33.66,8.11,54.15,56.32,15.62,18.59,36.76
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,EU,Gross Profit (MM) Kgs,Developed Markets,ANZJT2,ANZ&J,BISC&BKDSN,Bisc & Bkd Sn,MY,Malaysia,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,BSP_06_115_470,Miscellaneous Chocolate,BENL2,50.98,74.23,29.0,50.49,50.23,70.82,47.55
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,EU,Gross Profit (MM) Kgs,Developed Markets,ANZJT2,ANZ&J,NO_CATEGORY,No Category,EC,Ecuador,Milka,Chocolate Other,Chocolate,EUBIBI6LF,Freia Chocobakery,TOTAL CHINA,33.76,20.23,74.49,33.56,11.7,66.03,57.53
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,EU,Operating Income,Emerging Markets,BRT2,Brazil,MEALS,Meals,BO,Bolivia,Ritz,Savory Biscuit,Biscuits,EUBIBIA47,Miscellaneous Candy,ME N AFRICA PAKISTAN,21.67,48.41,29.82,58.72,58.83,44.52,21.28
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,LA,Net Revenue,Emerging Markets,MXT2,Mexico,NO_CATEGORY,No Category,CH,Switzerland,Handi-snacks,Savory Biscuit,Biscuits,EUBIBI56K,Fontaneda Other Biscuits,WACAMHQ,263.62,310.24,349.1,259.29,202.38,240.97,290.96
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,HQ,Operating Income,Developed Markets,MENAP2,MENAP,PLANNING ADJ,Planning Adj,BAL,Baltics,Cote d'Or,Chocolate Other,Chocolate,EUBIBI55K,Other NUTRITIONAL BARS,AMEA ALL OTHER & HQ,12.75,19.01,29.17,9.73,52.97,54.14,51.25
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,LA,Volume (MM) Kgs,Emerging Markets,WACAMMKTS2,WACAM,MEALS,Meals,TR,Turkiye,Easy Cheese,Savory Biscuit,Biscuits,BSP_06_115_470,Miscellaneous Chocolate,LA ALL OTHER & HQ,11.57,11.66,14.0,21.9,9.46,34.62,22.55
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,HQ,Net Revenue,Emerging Markets,LA ALL OTHER & HQ,LA All Other & HQ,BEVERAGES,Beverages,CO,Colombia,Miscellaneous Meals,Meals Other,Meals,EUBIBI13H,Korona Cakes,SOUTH EAST ASIA,245.71,469.84,188.63,199.05,306.83,100.75,448.36
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,AMEA,Net Revenue,Emerging Markets,NA VENTURES,NA Ventures,CANDY,Candy,TA,Tate's,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,EUBIBIA30,Miscellaneous Chocolate,ITTOT2,40.3,108.85,123.02,274.11,238.59,154.77,127.74
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,HQ,Volume (MM) Kgs,Developed Markets,CANADA,Canada,CHOCOLATE,Chocolate,CL,Chile,Co - Man Flour,Biscuit Other,Biscuits,EUBIBI13I,Nilla Biscuits Other,EU ALL OTHER & HQ,2.46,1.37,47.52,12.27,47.41,13.32,43.83
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,EU,Gross Profit (MM) Kgs,Developed Markets,MDLZ HQ,MDLZ HQ,BEVERAGES,Beverages,MHQ,MDLZ HQ,Miscellaneous Chocolate,Chocolate Other,Chocolate,EUBIBI56W,Ritz Crackers/Sav,SUB SAHARAN AFRICA,65.71,59.9,77.62,70.21,59.48,62.5,43.34
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,EU,Operating Income,Developed Markets,MDLZ HQ,MDLZ HQ,CHOCOLATE,Chocolate,LAO,LA All Other,Freia/Marabou,Chocolate Other,Chocolate,EUBIBI5SA,Chipster Extruded/Sav,TREA2,16.41,4.76,35.42,47.58,38.45,57.77,56.4
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,EU,Net Revenue,Developed Markets,ANZJT2,ANZ&J,BISC&BKDSN,Bisc & Bkd Sn,PL,Poland,Miscellaneous Chocolate,Chocolate Other,Chocolate,EUBIBI55A,Pacific Crackers,SUB SAHARAN AFRICA,74.88,268.69,58.67,305.78,346.57,139.82,351.25
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,AMEA,Net Revenue,Emerging Markets,MXT2,Mexico,CHOCOLATE,Chocolate,CL,Chile,Korona,Cakes,Cakes and Pastries,EUBIBI56M,Chips Ahoy! Biscuits,ITTOT2,280.93,55.64,113.94,236.38,116.78,206.51,35.84
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,LA,Net Revenue,Emerging Markets,NWEBU2,NWE,PLANNING ADJ,Planning Adj,WTR,World Travel Retail,Easy Cheese,Savory Biscuit,Biscuits,EUBIBI56W,Ritz Crackers/Sav,MEXICO,219.12,206.95,82.8,195.28,301.16,67.06,111.47
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,LA,Volume (MM) Kgs,Emerging Markets,TOTAL UNITED STATES,United States,CHOCOLATE,Chocolate,EAF,Eastern Africa,Captains Table,Savory Biscuit,Biscuits,EUBIBI5AA,LU Prince Sandwich,EU ALL OTHER & HQ,22.86,30.39,34.68,10.26,10.97,1.45,18.0
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,LA,Net Revenue,Developed Markets,DACHBU2,DACH,MEALS,Meals,PA,Panama,Edes,Sweet Biscuit,Biscuits,EUBIBI7SD,Cadbury Biscuits Other,SCE2,151.26,125.14,84.95,222.43,56.42,38.73,57.3
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,AMEA,Gross Profit (MM) Kgs,Developed Markets,GCNTOT2,Total China,MEALS,Meals,MY,Malaysia,Cadbury Purple,Chocolate Other,Chocolate,EUBIBIA04,Miscellaneous Meals,LA ALL OTHER & HQ,23.83,17.57,39.59,31.25,43.41,36.34,15.26
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,AMEA,Volume (MM) Kgs,Developed Markets,GCNTOT2,Total China,NO_CATEGORY,No Category,AU,Australia,Planning adjustment,Planning Adjustment,Planning Adj,EUBIBI55P,Oreo Wafer,LA ALL OTHER & HQ,15.37,8.11,5.9,6.25,4.26,20.0,8.57
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Net Revenue,Emerging Markets,CANADA,Canada,NO_CATEGORY,No Category,PT,Portugal,U'Guan,Sweet Biscuit,Biscuits,EUBIBI55A,Pacific Crackers,DACHBU2,98.86,288.99,129.61,173.24,168.59,185.55,113.99
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,LA,Volume (MM) Kgs,Developed Markets,AMEA ALL OTHER & HQ,AMEA All Other & HQ,NO_CATEGORY,No Category,EAF,Eastern Africa,Miscellaneous Meals,Meals Other,Meals,EUBIBI55D,Miscellaneous Biscuit,NWACAM2,9.47,23.93,6.15,12.68,18.24,2.88,5.84
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,AMEA,Volume (MM) Kgs,Developed Markets,MDLZ HQ,MDLZ HQ,BISC&BKDSN,Bisc & Bkd Sn,ALL,All Other,No Product,No Product,No Category,EUBIBI55N,Lucky Cookies,UNITED STATES,21.52,8.06,19.31,19.83,5.38,9.99,1.94
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,EU,Gross Profit (MM) Kgs,Developed Markets,SEA2,SEA,NO_CATEGORY,No Category,CN,China,Oreo,Sweet Biscuit,Biscuits,EUBIBI55Z,Kinh Do Wafer Tet,DACHBU2,26.49,44.02,49.39,11.51,71.85,71.25,61.09
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,LA,Volume (MM) Kgs,Developed Markets,MXT2,Mexico,BISC&BKDSN,Bisc & Bkd Sn,ALL,All Other,Snackwell,Biscuit Other,Biscuits,EUBIBI5SA,Chipster Extruded/Sav,ENJOY LIFE,14.77,6.68,11.31,4.84,5.63,9.81,5.44
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Gross Profit (MM) Kgs,Emerging Markets,SCO2,S Cone,BEVERAGES,Beverages,NI,Nicaragua,Jacobs,Savory Biscuit,Biscuits,EUBIBI5LA,LU CARNEVAL - BISCUITS,TREA2,30.34,46.95,43.28,55.89,37.27,17.17,71.36
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,HQ,Gross Profit (MM) Kgs,Developed Markets,SSA2,SSA,BISC&BKDSN,Bisc & Bkd Sn,UK,United Kingdom,Cote d'Or,Chocolate Other,Chocolate,EUBIBI56C,Easy Cheese Other Biscuits,UKIE2,73.23,63.71,22.98,32.52,81.0,68.77,22.99
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,EU,Volume (MM) Kgs,Emerging Markets,CEEBU2,CEE,NO_CATEGORY,No Category,SRB,Serbia,TUC,Savory Biscuit,Biscuits,EUBIBI56D,LU V.Petit Beurre Soft Cake,LA ALL OTHER & HQ,18.32,36.6,16.83,20.72,11.05,12.9,28.94
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,LA,Operating Income,Emerging Markets,SEA2,SEA,NO_CATEGORY,No Category,MY,Malaysia,Prince,Sweet Biscuit,Biscuits,EUBIBI15E,Milka Bars,ME N AFRICA PAKISTAN,54.09,50.23,42.87,7.97,24.98,29.26,20.95
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,EU,Volume (MM) Kgs,Emerging Markets,CANADA,Canada,BEVERAGES,Beverages,LAO,LA All Other,TUC,Savory Biscuit,Biscuits,EUBIBI5AA,LU Prince Sandwich,FRBU2,12.4,27.33,33.3,20.84,14.28,26.95,13.81
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,AMEA,Operating Income,Emerging Markets,MDLZ HQ,MDLZ HQ,MEALS,Meals,SV,El Salvador,Enjoy Life,Biscuit Other,Biscuits,EUBIBI6YC,Milka Chocobakery,ME N AFRICA PAKISTAN,33.74,31.09,32.79,29.5,39.41,42.09,34.14
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,LA,Volume (MM) Kgs,Developed Markets,CEEBU2,CEE,PLANNING ADJ,Planning Adj,AU,Australia,Milka,Chocolate Other,Chocolate,EUBIBIA04,Miscellaneous Meals,SOUTHERN CONE,10.04,24.05,20.12,7.22,1.65,30.1,34.35
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,EU,Net Revenue,Developed Markets,TOTAL UNITED STATES,United States,CANDY,Candy,EXA,Exp to Asia,Captains Table,Savory Biscuit,Biscuits,EUBIBI55K,Other NUTRITIONAL BARS,TOTAL CHINA,177.36,300.88,321.87,365.14,70.46,67.79,44.31
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,AMEA,Volume (MM) Kgs,Emerging Markets,SCO2,S Cone,NO_CATEGORY,No Category,DE,Germany,LU,Sweet Biscuit,Biscuits,EUBIBIA04,Miscellaneous Meals,TOTAL CHINA,11.41,21.62,16.88,26.6,23.16,0.79,4.6
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,HQ,Gross Profit (MM) Kgs,Developed Markets,LA ALL OTHER & HQ,LA All Other & HQ,MEALS,Meals,GH,Ghana,Korona,Cakes,Cakes and Pastries,BSP_06_115_090,Oreo Biscuits,EU ALL OTHER & HQ,98.85,45.7,58.18,87.64,75.09,82.37,31.38
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,LA,Volume (MM) Kgs,Emerging Markets,LA ALL OTHER & HQ,LA All Other & HQ,NO_CATEGORY,No Category,TA,Tate's,Barny,Cakes,Cakes and Pastries,EUBIBI15C,Enjoy Life Cookies,CANADA,9.07,6.14,28.17,6.72,31.78,19.5,12.16
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,HQ,Operating Income,Developed Markets,CEEBU2,CEE,MEALS,Meals,EXA,Exp to Asia,Freia/Marabou,Chocolate Other,Chocolate,BSP_06_115_020,Milka Chocobakery,ME N AFRICA PAKISTAN,32.3,29.51,45.0,10.43,22.47,56.49,31.04
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,EU,Operating Income,Developed Markets,SSA2,SSA,NO_CATEGORY,No Category,SE,Sweden,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,EUBIBI9ZZ,Cadbury Soft Cakes,EU ALL OTHER & HQ,4.8,43.32,56.71,32.18,58.89,13.81,55.99
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,AMEA,Operating Income,Developed Markets,NA VENTURES,NA Ventures,PLANNING ADJ,Planning Adj,EL,Enjoy Life,Enjoy Life,Biscuit Other,Biscuits,BSP_06_115_230,Snackwell Biscuits Other,SUB SAHARAN AFRICA,5.08,10.01,43.84,25.74,3.35,5.45,25.59
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,LA,Operating Income,Emerging Markets,EU ALL OTHER & HQ,EU All Other & HQ,PLANNING ADJ,Planning Adj,GT,Guatemala,Miscellaneous Meals,Meals Other,Meals,EUBIBI5SA,Chipster Extruded/Sav,TATE'S,55.19,27.62,22.48,25.36,29.82,32.38,45.9
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,EU,Gross Profit (MM) Kgs,Developed Markets,WACAMMKTS2,WACAM,CANDY,Candy,GR,Greece,TUC,Savory Biscuit,Biscuits,EUBIBI56I,Fontaneda Sugar Free - Biscuits,LA ALL OTHER & HQ,36.61,36.44,26.71,76.23,52.06,60.18,47.32
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,HQ,Operating Income,Emerging Markets,SEA2,SEA,CHOCOLATE,Chocolate,CZ,Czech Republic,Barny,Cakes,Cakes and Pastries,EUBIBI6CA,Cote d'Or Chocobakery,ME N AFRICA PAKISTAN,43.61,62.42,66.0,26.96,8.76,14.29,79.58
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,HQ,Gross Profit (MM) Kgs,Emerging Markets,CEEBU2,CEE,BISC&BKDSN,Bisc & Bkd Sn,CN,China,In-A-Biskit,Savory Biscuit,Biscuits,BSP_06_115_070,Oreo Biscuits,ITTOT2,40.79,54.37,33.72,63.9,73.21,65.46,39.28
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,HQ,Net Revenue,Developed Markets,NA VENTURES,NA Ventures,PLANNING ADJ,Planning Adj,GT,Guatemala,Snackwell,Biscuit Other,Biscuits,EUBIBI5KA,LU Oxford,LA ALL OTHER & HQ,460.24,311.99,241.14,143.69,312.32,246.06,91.01
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,EU,Volume (MM) Kgs,Emerging Markets,UKIEBU2,UKI,MEALS,Meals,NI,Nicaragua,JoyFills,Sweet Biscuit,Biscuits,EUBIBI13G,Gyori Edes Biscuits,MEXICO,18.96,9.79,17.31,8.82,19.38,20.48,17.23
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,LA,Gross Profit (MM) Kgs,Emerging Markets,GCNTOT2,Total China,NO_CATEGORY,No Category,PH,Philippines,No Product,No Product,No Category,EUBIBI6CA,Cote d'Or Chocobakery,SOUTHERN CONE,25.14,38.8,51.79,24.04,58.03,44.35,27.88
